iteam_id,name,title,short_title,manual_product_name,review,no_review,unit_cost,price,discount,offer_date
98953881,"Firewall, Mikrotik, Pfsense, VPN, 1U Rackmount, Intel Core I7 3517U,Network Security Appliance,Router PC,(Gray),[HUNSN RS14],[8LAN/2USB3.0/1COM/Fan],(Barebone System)","Firewall, Mikrotik, Pfsense, VPN, 1U Rackmount, Intel Core I7 3517U,Network Security Appliance,Router PC,(Gray),[HUNSN RS14],[8LAN/2USB3.0/1COM/Fan],(Barebone System)","Firewall, Mikrotik, Pfsense, VPN, 1U Rackmount, Intel Core I7 3517U,Network Security Appliance,Router PC,(Gray),[HUNSN RS14],[8LAN/2USB3.0/1COM/Fan],(Barebone System)",,0,0,834.99,834.99,0,
157490414,"1U Rackmount Firewall, Mikrotik, OPNsense, VPN, Intel Core I5 2520M, NRS07, Network Security Appliance, Router PC, AES-NI/8 Intel LAN/2 Optical SFP/2USB3.0/COM/VGA,(4G RAM/64G SSD)","1U Rackmount Firewall, Mikrotik, OPNsense, VPN, Intel Core I5 2520M, NRS07, Network Security Appliance, Router PC, AES-NI/8 Intel LAN/2 Optical SFP/2USB3.0/COM/VGA,(4G RAM/64G SSD)","1U Rackmount Firewall, Mikrotik, OPNsense, VPN, Intel Core I5 2520M, NRS07, Network Security Appliance, Router PC, AES-NI/8 Intel LAN/2 Optical SFP/2USB3.0/COM/VGA,(4G RAM/64G SSD)",,0,0,834.99,834.99,0,
136485813,"4K Mini PC, Intel Gen 10th Core I7 1065G7, HUNSN BM27, Small Computer, Server, HTPC, Windows 11 or Linux Ubuntu, WiFi, BT, 2 x HDMI, 2 x LAN, Optical, 4G Support, 8G RAM DDR4, 512G SSD","4K Mini PC, Intel Gen 10th Core I7 1065G7, HUNSN BM27, Small Computer, Server, HTPC, Windows 11 or Linux Ubuntu, WiFi, BT, 2 x HDMI, 2 x LAN, Optical, 4G Support, 8G RAM DDR4, 512G SSD","4K Mini PC, Intel Gen 10th Core I7 1065G7, HUNSN BM27, Small Computer, Server, HTPC, Windows 11 or Linux Ubuntu, WiFi, BT, 2 x HDMI, 2 x LAN, Optical, 4G Support, 8G RAM DDR4, 512G SSD",,5,1,833.99,833.99,0,
179124314,"Industrial Embedded PC, Mini Computer, Intel Core I7 1065G7, HUNSN IM09, IPC, Windows 11 Pro or Linux Ubuntu, WOL, PXE Supported, 2 x LAN, 2 x HDMI, 2 x COM, Smart Fan, 8G RAM, 512G SSD","Industrial Embedded PC, Mini Computer, Intel Core I7 1065G7, HUNSN IM09, IPC, Windows 11 Pro or Linux Ubuntu, WOL, PXE Supported, 2 x LAN, 2 x HDMI, 2 x COM, Smart Fan, 8G RAM, 512G SSD","Industrial Embedded PC, Mini Computer, Intel Core I7 1065G7, HUNSN IM09, IPC, Windows 11 Pro or Linux Ubuntu, WOL, PXE Supported, 2 x LAN, 2 x HDMI, 2 x COM, Smart Fan, 8G RAM, 512G SSD",,0,0,833.99,833.99,0,
186038078,"Firewall Hardware, 19 Inch 1U Rackmount, 2th Gen Intel I7 2620M, 2640M, HUNSN RS11k, Mikrotik, Pfsense Plus, OPNsense, Network Appliance, AES-NI, 6 x Intel I226-V 2.5Gbe, 4G RAM, 32G SSD","Firewall Hardware, 19 Inch 1U Rackmount, 2th Gen Intel I7 2620M, 2640M, HUNSN RS11k, Mikrotik, Pfsense Plus, OPNsense, Network Appliance, AES-NI, 6 x Intel I226-V 2.5Gbe, 4G RAM, 32G SSD","Firewall Hardware, 19 Inch 1U Rackmount, 2th Gen Intel I7 2620M, 2640M, HUNSN RS11k, Mikrotik, Pfsense Plus, OPNsense, Network Appliance, AES-NI, 6 x Intel I226-V 2.5Gbe, 4G RAM, 32G SSD",,0,0,832.99,832.99,0,
179046479,"Fanless Industrial Computer, IPC, Mini PC, Intel Core I5 10310U, HUNSN IM03, Windows 11 or Linux Ubuntu, AC WiFi, BT, VGA, HDMI, LAN, 2 x COM RS232, 3 x USB2.0, 4 x USB3.0, 8G RAM 128G SSD 1TB HDD","Fanless Industrial Computer, IPC, Mini PC, Intel Core I5 10310U, HUNSN IM03, Windows 11 or Linux Ubuntu, AC WiFi, BT, VGA, HDMI, LAN, 2 x COM RS232, 3 x USB2.0, 4 x USB3.0, 8G RAM 128G SSD 1TB HDD","Fanless Industrial Computer, IPC, Mini PC, Intel Core I5 10310U, HUNSN IM03, Windows 11 or Linux Ubuntu, AC WiFi, BT, VGA, HDMI, LAN, 2 x COM RS232, 3 x USB2.0, 4 x USB3.0, 8G RAM 128G SSD 1TB HDD",,0,0,831.99,831.99,0,
193747954,"Micro Firewall Appliance, Fanless Mini PC, Intel Core i3 10110U, VPN, Router PC, AES-NI, 6 x Intel I225-V 2.5GbE NIC Ports, TPM2.0, AES-NI, POE, 1xDP 1xHDMI 1xCOM 6xUSB, 16GB RAM, 512GB SSD","Micro Firewall Appliance, Fanless Mini PC, Intel Core i3 10110U, VPN, Router PC, AES-NI, 6 x Intel I225-V 2.5GbE NIC Ports, TPM2.0, AES-NI, POE, 1xDP 1xHDMI 1xCOM 6xUSB, 16GB RAM, 512GB SSD","Micro Firewall Appliance, Fanless Mini PC, Intel Core i3 10110U, VPN, Router PC, AES-NI, 6 x Intel I225-V 2.5GbE NIC Ports, TPM2.0, AES-NI, POE, 1xDP 1xHDMI 1xCOM 6xUSB, 16GB RAM, 512GB SSD",,0,0,831.99,831.99,0,
177742234,Partaker Industrial Fanless Mini Computer Intel Core i5 6200U Dual Core 2 Lan Noiseless Mini PC Support 3G 4G SIM Card 16GB Ram 512GB SSD,Partaker Industrial Fanless Mini Computer Intel Core i5 6200U Dual Core 2 Lan Noiseless Mini PC Support 3G 4G SIM Card 16GB Ram 512GB SSD,Partaker Industrial Fanless Mini Computer Intel Core i5 6200U Dual Core 2 Lan Noiseless Mini PC Support 3G 4G SIM Card 16GB Ram 512GB SSD,,0,0,831.57,831.57,0,
9534400,"Fanless Mini PC, HUNSN BM07, Intel I5 8250U / 8259U / 8265U / 8350U, Desktop Computer, HTPC, Kodi Box, Windows 11 or Linux Ubuntu, VGA, HDMI, 4 x USB3.0, 4 x USB2.0, LAN, 16G RAM, 256G SSD, 1TB HDD","Fanless Mini PC, HUNSN BM07, Intel I5 8250U / 8259U / 8265U / 8350U, Desktop Computer, HTPC, Kodi Box, Windows 11 or Linux Ubuntu, VGA, HDMI, 4 x USB3.0, 4 x USB2.0, LAN, 16G RAM, 256G SSD, 1TB HDD","Fanless Mini PC, HUNSN BM07, Intel I5 8250U / 8259U / 8265U / 8350U, Desktop Computer, HTPC, Kodi Box, Windows 11 or Linux Ubuntu, VGA, HDMI, 4 x USB3.0, 4 x USB2.0, LAN, 16G RAM, 256G SSD, 1TB HDD",,3,1,830.99,830.99,0,
191757936,Firewall Appliance 4 Intel i225 2.5G LAN 11th Gen Intel Mini Router i7 1165G7 Mini PC 2xDDR4 NVMe Fanless pfSense Firewall PC 16GB RAM 128GB SSD,Firewall Appliance 4 Intel i225 2.5G LAN 11th Gen Intel Mini Router i7 1165G7 Mini PC 2xDDR4 NVMe Fanless pfSense Firewall PC 16GB RAM 128GB SSD,Firewall Appliance 4 Intel i225 2.5G LAN 11th Gen Intel Mini Router i7 1165G7 Mini PC 2xDDR4 NVMe Fanless pfSense Firewall PC 16GB RAM 128GB SSD,,0,0,830.95,830.95,0,
191757936,Firewall Appliance 4 Intel i225 2.5G LAN 11th Gen Intel Mini Router i7 1165G7 Mini PC 2xDDR4 NVMe Fanless pfSense Firewall PC 8GB RAM 512GB SSD,Firewall Appliance 4 Intel i225 2.5G LAN 11th Gen Intel Mini Router i7 1165G7 Mini PC 2xDDR4 NVMe Fanless pfSense Firewall PC 8GB RAM 512GB SSD,Firewall Appliance 4 Intel i225 2.5G LAN 11th Gen Intel Mini Router i7 1165G7 Mini PC 2xDDR4 NVMe Fanless pfSense Firewall PC 8GB RAM 512GB SSD,,0,0,830.95,830.95,0,
156799733,"4K Mini PC, Intel 8 Cores I9 9880H, HUNSN BM21, Desktop Computer, Server, Windows 11 Pro or Linux Ubuntu, AC WiFi, BT, DP, HDMI, 6 x USB3.0, Type-C, LAN, Smart Fan, 8G RAM, 512G SSD","4K Mini PC, Intel 8 Cores I9 9880H, HUNSN BM21, Desktop Computer, Server, Windows 11 Pro or Linux Ubuntu, AC WiFi, BT, DP, HDMI, 6 x USB3.0, Type-C, LAN, Smart Fan, 8G RAM, 512G SSD","4K Mini PC, Intel 8 Cores I9 9880H, HUNSN BM21, Desktop Computer, Server, Windows 11 Pro or Linux Ubuntu, AC WiFi, BT, DP, HDMI, 6 x USB3.0, Type-C, LAN, Smart Fan, 8G RAM, 512G SSD",,0,0,829.99,829.99,0,
155394165,"Firewall, VPN, 19 Inch 1U Rackmount, Mikrotik, OPNsense, Intel Core I7 3520M / 3720QM, NRS14, Network Appliance, Router PC, AES-NI/8 Intel LAN/2USB/COM/VGA/Fan, (4G RAM/32G SSD)","Firewall, VPN, 19 Inch 1U Rackmount, Mikrotik, OPNsense, Intel Core I7 3520M / 3720QM, NRS14, Network Appliance, Router PC, AES-NI/8 Intel LAN/2USB/COM/VGA/Fan, (4G RAM/32G SSD)","Firewall, VPN, 19 Inch 1U Rackmount, Mikrotik, OPNsense, Intel Core I7 3520M / 3720QM, NRS14, Network Appliance, Router PC, AES-NI/8 Intel LAN/2USB/COM/VGA/Fan, (4G RAM/32G SSD)",,0,0,829.99,829.99,0,
156798156,"4K Mini PC, Intel 8 Cores I9 9880H, HUNSN BM21b, Desktop Computer, Server, Windows 11 Pro or Linux Ubuntu, AC WiFi, BT, DP, HDMI, 6 x USB3.0, Type-C, LAN, Smart Fan, 8G RAM, 512G SSD","4K Mini PC, Intel 8 Cores I9 9880H, HUNSN BM21b, Desktop Computer, Server, Windows 11 Pro or Linux Ubuntu, AC WiFi, BT, DP, HDMI, 6 x USB3.0, Type-C, LAN, Smart Fan, 8G RAM, 512G SSD","4K Mini PC, Intel 8 Cores I9 9880H, HUNSN BM21b, Desktop Computer, Server, Windows 11 Pro or Linux Ubuntu, AC WiFi, BT, DP, HDMI, 6 x USB3.0, Type-C, LAN, Smart Fan, 8G RAM, 512G SSD",,0,0,829.99,829.99,0,
192079058,"CHUWI Hipad Xpro Tablet PC 10.51"", Android 12 Tablets, 6GB RAM 128GB ROM, 512GB Expand, Unisoc T616, Octa-Core, 13+5MP Camera, BT5.0, 7000mAh Fast Charge, GPS, FHD 1920x1200, 5G WiFi","CHUWI Hipad Xpro Tablet PC 10.51"", Android 12 Tablets, 6GB RAM 128GB ROM, 512GB Expand, Unisoc T616, Octa-Core, 13+5MP Camera, BT5.0, 7000mAh Fast Charge, GPS, FHD 1920x1200, 5G WiFi","CHUWI Hipad Xpro Tablet PC 10.51"", Android 12 Tablets, 6GB RAM 128GB ROM, 512GB Expand, Unisoc T616, Octa-Core, 13+5MP Camera, BT5.0, 7000mAh Fast Charge, GPS, FHD 1920x1200, 5G WiFi",,4,4,199.99,199.99,0,
112009769,"Lenovo ThinkVision P32p-20 31.5"" 16:9 4K UHD LED 60Hz Monitor with USB Type-C","Lenovo ThinkVision P32p-20 31.5"" 16:9 4K UHD LED 60Hz Monitor with USB Type-C","Lenovo ThinkVision P32p-20 31.5"" 16:9 4K UHD LED 60Hz Monitor with USB Type-C",LED Backlight IPS Monitor,0,0,829,829,0,
179046479,"Fanless Industrial Computer, IPC, Mini PC, Intel Core I5 10310U, HUNSN IM03, Windows 11 or Linux Ubuntu, AC WiFi, BT, VGA, HDMI, LAN, 2 x COM RS232, 3 x USB2.0, 4 x USB3.0, 16G RAM 256G SSD","Fanless Industrial Computer, IPC, Mini PC, Intel Core I5 10310U, HUNSN IM03, Windows 11 or Linux Ubuntu, AC WiFi, BT, VGA, HDMI, LAN, 2 x COM RS232, 3 x USB2.0, 4 x USB3.0, 16G RAM 256G SSD","Fanless Industrial Computer, IPC, Mini PC, Intel Core I5 10310U, HUNSN IM03, Windows 11 or Linux Ubuntu, AC WiFi, BT, VGA, HDMI, LAN, 2 x COM RS232, 3 x USB2.0, 4 x USB3.0, 16G RAM 256G SSD",,0,0,828.99,828.99,0,
123808372,"4K Mini PC, HTPC, NUC, Small Server, Windows 11 or Linux Ubuntu, Support Proxmox, Vmware, ESXI, KODI, Intel 6 Cores I7 10750H, HUNSN NBY02, DP, HDMI, TYPE-C, 2 x LAN, 8G RAM, 256G SSD, 1TB HDD","4K Mini PC, HTPC, NUC, Small Server, Windows 11 or Linux Ubuntu, Support Proxmox, Vmware, ESXI, KODI, Intel 6 Cores I7 10750H, HUNSN NBY02, DP, HDMI, TYPE-C, 2 x LAN, 8G RAM, 256G SSD, 1TB HDD","4K Mini PC, HTPC, NUC, Small Server, Windows 11 or Linux Ubuntu, Support Proxmox, Vmware, ESXI, KODI, Intel 6 Cores I7 10750H, HUNSN NBY02, DP, HDMI, TYPE-C, 2 x LAN, 8G RAM, 256G SSD, 1TB HDD",Desktop PC,0,0,828.99,828.99,0,
136485810,"4K Mini PC, Intel Gen 10th Core I7 1065G7, HUNSN BM26, Small Computer, Server, HTPC, Windows 11 or Linux Ubuntu, WiFi, BT, 2 x HDMI, 2 x LAN, Optical, 4G Support, 8G RAM DDR4, 512G SSD","4K Mini PC, Intel Gen 10th Core I7 1065G7, HUNSN BM26, Small Computer, Server, HTPC, Windows 11 or Linux Ubuntu, WiFi, BT, 2 x HDMI, 2 x LAN, Optical, 4G Support, 8G RAM DDR4, 512G SSD","4K Mini PC, Intel Gen 10th Core I7 1065G7, HUNSN BM26, Small Computer, Server, HTPC, Windows 11 or Linux Ubuntu, WiFi, BT, 2 x HDMI, 2 x LAN, Optical, 4G Support, 8G RAM DDR4, 512G SSD",,0,0,828.99,828.99,0,
178474617,"1U Rackmount Firewall, Mikrotik, OPNsense, VPN, Intel Core I5 3320M, NRS07, Network Security Appliance, Router PC, AES-NI/8 Intel LAN/2 Optical SFP/2USB3.0/COM/VGA,(4G RAM/32G SSD)","1U Rackmount Firewall, Mikrotik, OPNsense, VPN, Intel Core I5 3320M, NRS07, Network Security Appliance, Router PC, AES-NI/8 Intel LAN/2 Optical SFP/2USB3.0/COM/VGA,(4G RAM/32G SSD)","1U Rackmount Firewall, Mikrotik, OPNsense, VPN, Intel Core I5 3320M, NRS07, Network Security Appliance, Router PC, AES-NI/8 Intel LAN/2 Optical SFP/2USB3.0/COM/VGA,(4G RAM/32G SSD)",,0,0,828.99,828.99,0,
178406153,"Partaker Fanless Industrial PC,Mini Desktop Computer with Intel Core i7 10510U Quad Core CPU, 8GB Ram 256GB SSD,6xCOM, 4xUSB 3.0, 4xUSB 2.0, 2xLAN, GPIO, HD Port, VGA, Wi-Fi, PS/2,Windows 10 Pro","Partaker Fanless Industrial PC,Mini Desktop Computer with Intel Core i7 10510U Quad Core CPU, 8GB Ram 256GB SSD,6xCOM, 4xUSB 3.0, 4xUSB 2.0, 2xLAN, GPIO, HD Port, VGA, Wi-Fi, PS/2,Windows 10 Pro","Partaker Fanless Industrial PC,Mini Desktop Computer with Intel Core i7 10510U Quad Core CPU, 8GB Ram 256GB SSD,6xCOM, 4xUSB 3.0, 4xUSB 2.0, 2xLAN, GPIO, HD Port, VGA, Wi-Fi, PS/2,Windows 10 Pro",,0,0,828.91,828.91,0,
178406153,"Partaker Fanless Industrial PC,Mini Desktop Computer with Intel Core i5 7267U Dual Core CPU, 32GB Ram 1TB SSD,6xCOM, 4xUSB 3.0, 4xUSB 2.0, 2xLAN, GPIO, HD Port, VGA, Wi-Fi, PS/2,Windows 10 Pro","Partaker Fanless Industrial PC,Mini Desktop Computer with Intel Core i5 7267U Dual Core CPU, 32GB Ram 1TB SSD,6xCOM, 4xUSB 3.0, 4xUSB 2.0, 2xLAN, GPIO, HD Port, VGA, Wi-Fi, PS/2,Windows 10 Pro","Partaker Fanless Industrial PC,Mini Desktop Computer with Intel Core i5 7267U Dual Core CPU, 32GB Ram 1TB SSD,6xCOM, 4xUSB 3.0, 4xUSB 2.0, 2xLAN, GPIO, HD Port, VGA, Wi-Fi, PS/2,Windows 10 Pro",,0,0,828.91,828.91,0,
177742414,Mini PC Intel Core i7 1065G7 2*RAM Slots Max 64GB DDR4 RAM Gaming Desktop Computer 2*HD-MI2.0 2*LAN 8*USB 32GB Ram 512GB SSD Windows 10 Pro,Mini PC Intel Core i7 1065G7 2*RAM Slots Max 64GB DDR4 RAM Gaming Desktop Computer 2*HD-MI2.0 2*LAN 8*USB 32GB Ram 512GB SSD Windows 10 Pro,Mini PC Intel Core i7 1065G7 2*RAM Slots Max 64GB DDR4 RAM Gaming Desktop Computer 2*HD-MI2.0 2*LAN 8*USB 32GB Ram 512GB SSD Windows 10 Pro,,4,1,828.91,828.91,0,
177740649,"Partaker Fanless Industrial Computer, IPC, Desktop PC, Windows 10 Pro/Linux Ubuntu, Intel Core I3 7267U, GPIO, Watchdog, 2*intel i211, 6*COM RS232 RS422 RS485, 32GB Ram 1TB SSD","Partaker Fanless Industrial Computer, IPC, Desktop PC, Windows 10 Pro/Linux Ubuntu, Intel Core I3 7267U, GPIO, Watchdog, 2*intel i211, 6*COM RS232 RS422 RS485, 32GB Ram 1TB SSD","Partaker Fanless Industrial Computer, IPC, Desktop PC, Windows 10 Pro/Linux Ubuntu, Intel Core I3 7267U, GPIO, Watchdog, 2*intel i211, 6*COM RS232 RS422 RS485, 32GB Ram 1TB SSD",,0,0,828.91,828.91,0,
195569730,"Partaker 12.1 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel J1900, Windows 10 Pro or Linux Ubuntu, A1, VGA, 4 x USB, LAN, 3 x COM, 4G RAM, 64G SSD","Partaker 12.1 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel J1900, Windows 10 Pro or Linux Ubuntu, A1, VGA, 4 x USB, LAN, 3 x COM, 4G RAM, 64G SSD","Partaker 12.1 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel J1900, Windows 10 Pro or Linux Ubuntu, A1, VGA, 4 x USB, LAN, 3 x COM, 4G RAM, 64G SSD",,0,0,828.91,828.91,0,
178353672,"Fanless Industrial PC,Desktop Computer,Powerful Mini PC,Intel Core i7 9750H,2xLAN 3xHDMI 6xCOM 4xUSB 3.0 4xUSB2.0 GPIO WiFi,16GB Ram 512GB SSD","Fanless Industrial PC,Desktop Computer,Powerful Mini PC,Intel Core i7 9750H,2xLAN 3xHDMI 6xCOM 4xUSB 3.0 4xUSB2.0 GPIO WiFi,16GB Ram 512GB SSD","Fanless Industrial PC,Desktop Computer,Powerful Mini PC,Intel Core i7 9750H,2xLAN 3xHDMI 6xCOM 4xUSB 3.0 4xUSB2.0 GPIO WiFi,16GB Ram 512GB SSD",,0,0,828.91,828.91,0,
178353672,"Fanless Industrial PC,Desktop Computer,Powerful Mini PC,Intel Core i7 10870H,2xLAN 3xHDMI 6xCOM 4xUSB 3.0 4xUSB2.0 GPIO WiFi,8GB Ram 512GB SSD","Fanless Industrial PC,Desktop Computer,Powerful Mini PC,Intel Core i7 10870H,2xLAN 3xHDMI 6xCOM 4xUSB 3.0 4xUSB2.0 GPIO WiFi,8GB Ram 512GB SSD","Fanless Industrial PC,Desktop Computer,Powerful Mini PC,Intel Core i7 10870H,2xLAN 3xHDMI 6xCOM 4xUSB 3.0 4xUSB2.0 GPIO WiFi,8GB Ram 512GB SSD",,0,0,828.91,828.91,0,
177743343,"Partaker B16 Fanless Mini PC, Slim Desktop Computer, Intel i7-8550U 8th Gen. 4 Cores CPU, 16GB DDR4 RAM 240GB SSD 1TB HDD, 4K 4096x2304, HD-MI, DP, WiFi, Aluminum alloyl Case, Windows 10 Pro","Partaker B16 Fanless Mini PC, Slim Desktop Computer, Intel i7-8550U 8th Gen. 4 Cores CPU, 16GB DDR4 RAM 240GB SSD 1TB HDD, 4K 4096x2304, HD-MI, DP, WiFi, Aluminum alloyl Case, Windows 10 Pro","Partaker B16 Fanless Mini PC, Slim Desktop Computer, Intel i7-8550U 8th Gen. 4 Cores CPU, 16GB DDR4 RAM 240GB SSD 1TB HDD, 4K 4096x2304, HD-MI, DP, WiFi, Aluminum alloyl Case, Windows 10 Pro",,0,0,828.91,828.91,0,
155497692,"Firewall, VPN, 19 Inch 1U Rackmount, Mikrotik, OPNsense, Intel Core I3 2328M / 2350M / 2367M, NRS14, Network Appliance, Router PC, 8 Intel LAN/2USB/COM/VGA/Fan, (4G RAM/64G SSD/500G HDD)","Firewall, VPN, 19 Inch 1U Rackmount, Mikrotik, OPNsense, Intel Core I3 2328M / 2350M / 2367M, NRS14, Network Appliance, Router PC, 8 Intel LAN/2USB/COM/VGA/Fan, (4G RAM/64G SSD/500G HDD)","Firewall, VPN, 19 Inch 1U Rackmount, Mikrotik, OPNsense, Intel Core I3 2328M / 2350M / 2367M, NRS14, Network Appliance, Router PC, 8 Intel LAN/2USB/COM/VGA/Fan, (4G RAM/64G SSD/500G HDD)",,0,0,827.99,827.99,0,
157490414,"1U Rackmount Firewall, Mikrotik, OPNsense, VPN, Intel Core I5 2520M, NRS07, Network Security Appliance, Router PC, AES-NI/8 Intel LAN/2 Optical SFP/2USB3.0/COM/VGA,(4G RAM/32G SSD)","1U Rackmount Firewall, Mikrotik, OPNsense, VPN, Intel Core I5 2520M, NRS07, Network Security Appliance, Router PC, AES-NI/8 Intel LAN/2 Optical SFP/2USB3.0/COM/VGA,(4G RAM/32G SSD)","1U Rackmount Firewall, Mikrotik, OPNsense, VPN, Intel Core I5 2520M, NRS07, Network Security Appliance, Router PC, AES-NI/8 Intel LAN/2 Optical SFP/2USB3.0/COM/VGA,(4G RAM/32G SSD)",,0,0,826.99,826.99,0,
179130173,"Industrial Computer, IPC, Fanless Mini PC, Intel Core I5 7267U, HUNSN IM07, Windows 11 Pro or Linux Ubuntu, GPIO, Watchdog, WOL, SIM Slot, WiFi, BT, 2 x LAN, 6 x COM, 32G DDR4 RAM, 128G SSD","Industrial Computer, IPC, Fanless Mini PC, Intel Core I5 7267U, HUNSN IM07, Windows 11 Pro or Linux Ubuntu, GPIO, Watchdog, WOL, SIM Slot, WiFi, BT, 2 x LAN, 6 x COM, 32G DDR4 RAM, 128G SSD","Industrial Computer, IPC, Fanless Mini PC, Intel Core I5 7267U, HUNSN IM07, Windows 11 Pro or Linux Ubuntu, GPIO, Watchdog, WOL, SIM Slot, WiFi, BT, 2 x LAN, 6 x COM, 32G DDR4 RAM, 128G SSD",,0,0,825.99,825.99,0,
98952731,"Firewall, VPN, 1U 19 Inch Rackmount, Mikrotik, OPNsense, B75 with Intel Core I3 3220, NRS09, Network Appliance, 6 Intel Gigabit Lan/2USB/COM/VGA/Bypass, (8G RAM/64G SSD)","Firewall, VPN, 1U 19 Inch Rackmount, Mikrotik, OPNsense, B75 with Intel Core I3 3220, NRS09, Network Appliance, 6 Intel Gigabit Lan/2USB/COM/VGA/Bypass, (8G RAM/64G SSD)","Firewall, VPN, 1U 19 Inch Rackmount, Mikrotik, OPNsense, B75 with Intel Core I3 3220, NRS09, Network Appliance, 6 Intel Gigabit Lan/2USB/COM/VGA/Bypass, (8G RAM/64G SSD)",,0,0,825.99,825.99,0,
177550245,Partaker Industrial Mini PC Computer Intel Core i5 10310U Desktop PC Win 10 2*DDR4 M.2 NVMe+Msata+2.5 inch SATA 4K HTPC Nettop HDMI VGA WiFi 16GB Ram 240GB SSD,Partaker Industrial Mini PC Computer Intel Core i5 10310U Desktop PC Win 10 2*DDR4 M.2 NVMe+Msata+2.5 inch SATA 4K HTPC Nettop HDMI VGA WiFi 16GB Ram 240GB SSD,Partaker Industrial Mini PC Computer Intel Core i5 10310U Desktop PC Win 10 2*DDR4 M.2 NVMe+Msata+2.5 inch SATA 4K HTPC Nettop HDMI VGA WiFi 16GB Ram 240GB SSD,,0,0,825.09,825.09,0,
110306022,"Firewall, VPN, 19 Inch 1U Rackmount, Mikrotik, OPNsense, Intel Core I3 2328M / 2350M / 2367M, NRS14, Network Appliance, Router PC, 8 Intel LAN/2USB/COM/VGA/Fan, (8G RAM/64G SSD)","Firewall, VPN, 19 Inch 1U Rackmount, Mikrotik, OPNsense, Intel Core I3 2328M / 2350M / 2367M, NRS14, Network Appliance, Router PC, 8 Intel LAN/2USB/COM/VGA/Fan, (8G RAM/64G SSD)","Firewall, VPN, 19 Inch 1U Rackmount, Mikrotik, OPNsense, Intel Core I3 2328M / 2350M / 2367M, NRS14, Network Appliance, Router PC, 8 Intel LAN/2USB/COM/VGA/Fan, (8G RAM/64G SSD)",,0,0,824.99,824.99,0,
191794177,Fanless 6 LAN Mini PC Firewall Appliance Intel Core i5 8250U Gigabit Ethernet AES-NI pfSense VPN Router Openwrt 16GB RAM 256GB SSD,Fanless 6 LAN Mini PC Firewall Appliance Intel Core i5 8250U Gigabit Ethernet AES-NI pfSense VPN Router Openwrt 16GB RAM 256GB SSD,Fanless 6 LAN Mini PC Firewall Appliance Intel Core i5 8250U Gigabit Ethernet AES-NI pfSense VPN Router Openwrt 16GB RAM 256GB SSD,,0,0,824.37,824.37,0,
191862935,Firewall Router Mini PC Intel Core i7 10510U Quad Core 2xDDR4 HD-MI OPNsense pfSense Firewall Appliance VPN Server AES-NI 8GB RAM 128GB SSD,Firewall Router Mini PC Intel Core i7 10510U Quad Core 2xDDR4 HD-MI OPNsense pfSense Firewall Appliance VPN Server AES-NI 8GB RAM 128GB SSD,Firewall Router Mini PC Intel Core i7 10510U Quad Core 2xDDR4 HD-MI OPNsense pfSense Firewall Appliance VPN Server AES-NI 8GB RAM 128GB SSD,,0,0,824.37,824.37,0,
98953880,"Firewall, VPN, 19 Inch 1U Rackmount, Mikrotik, OPNsense, I5 2467M / 2557M / 2520M, NRS14, Network Appliance, Router PC, AES-NI/8 Intel Gigabit Lan/2USB3.0/COM/VGA,(8G RAM/256G SSD)","Firewall, VPN, 19 Inch 1U Rackmount, Mikrotik, OPNsense, I5 2467M / 2557M / 2520M, NRS14, Network Appliance, Router PC, AES-NI/8 Intel Gigabit Lan/2USB3.0/COM/VGA,(8G RAM/256G SSD)","Firewall, VPN, 19 Inch 1U Rackmount, Mikrotik, OPNsense, I5 2467M / 2557M / 2520M, NRS14, Network Appliance, Router PC, AES-NI/8 Intel Gigabit Lan/2USB3.0/COM/VGA,(8G RAM/256G SSD)",,0,0,823.99,823.99,0,
165473274,"4K Mini PC, HTPC, NUC, Small Server, Windows 11 or Linux Ubuntu, Support Proxmox, Vmware, ESXI, KODI, Intel XEON E-2276M, HUNSN NBY02, DP, HDMI, TYPE-C, 2 x LAN, 16G RAM, 128G SSD","4K Mini PC, HTPC, NUC, Small Server, Windows 11 or Linux Ubuntu, Support Proxmox, Vmware, ESXI, KODI, Intel XEON E-2276M, HUNSN NBY02, DP, HDMI, TYPE-C, 2 x LAN, 16G RAM, 128G SSD","4K Mini PC, HTPC, NUC, Small Server, Windows 11 or Linux Ubuntu, Support Proxmox, Vmware, ESXI, KODI, Intel XEON E-2276M, HUNSN NBY02, DP, HDMI, TYPE-C, 2 x LAN, 16G RAM, 128G SSD",,5,1,823.99,823.99,0,
